,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
0,0.0,0.009985941462218761,0.0,0.0,0.0,0.0,0.0,0.0007895261514931917,0.011125169694423676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02070789970457554,0.036715202033519745,0.0,0.0,0.16446420550346375,0.0,0.002736343303695321,0.0,0.0183306522667408,0.0,0.009084034711122513,0.0,0.008342787623405457,0.011837906204164028,0.0182585958391428,0.0,0.0020483010448515415,0.17703060805797577,0.0,0.003581474767997861,0.00019137412891723216,0.0,0.0,0.0,0.0,0.0482056699693203,0.06025872007012367,0.0,0.013630754314363003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03333333333333333,0.015774725005030632,0.0,0.0,0.0,0.0,0.0,0.0010524698300287127,0.016944393515586853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02574978768825531,0.06369268149137497,0.0,0.0,0.2724342942237854,0.0,0.004941614344716072,0.0,0.02143680863082409,0.0,0.0075643728487193584,0.0,0.010533754713833332,0.008325408212840557,0.015067351050674915,0.0,0.004839564207941294,0.2890937328338623,0.0,0.014185949228703976,0.0126310084015131,0.0,0.0,0.0,0.0,0.06435749679803848,0.07603271305561066,0.0,0.01804618537425995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.06666666666666667,0.018251201137900352,0.0,0.0,0.0,0.0,0.018912602216005325,0.003745750058442354,0.019693119451403618,0.0,0.0,0.0,0.0,0.01318416278809309,0.002317126840353012,0.0,0.0,0.03165410831570625,0.061940550804138184,0.0,0.0024254904128611088,0.2553495466709137,0.0,0.005990980193018913,0.0331968292593956,0.06370580196380615,0.029792271554470062,0.03558000177145004,0.011936592869460583,0.022745221853256226,0.020388003438711166,0.025982582941651344,0.0,0.03637409955263138,0.2741656005382538,0.0,0.008798795752227306,0.006242942065000534,0.0,0.002524286275729537,0.0,0.003993252757936716,0.058058757334947586,0.05875013396143913,0.03708580508828163,0.033763717859983444,0.022678004577755928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1,0.020565522834658623,0.0,0.0,0.0,0.0,0.04287944361567497,0.006595468148589134,0.022074468433856964,0.0,0.0,0.0,0.0,0.03622594103217125,0.005126117262989283,0.006540228612720966,0.0,0.03233746439218521,0.07383465021848679,0.0,0.0,0.22906556725502014,0.0,0.005651624407619238,0.06089555472135544,0.09168919175863266,0.05184781178832054,0.05738627910614014,0.019193939864635468,0.029225526377558708,0.025244547054171562,0.03050844930112362,0.0,0.05837426707148552,0.22811557352542877,0.0,0.0034599960781633854,0.0,0.0,0.0045667970553040504,0.0,0.0035026695113629103,0.055056117475032806,0.05139722675085068,0.08135709911584854,0.05456408113241196,0.04815361648797989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.13333333333333333,0.023899020627141,0.0,0.0,0.0,0.0,0.06280554085969925,0.008464040234684944,0.025169214233756065,0.0,0.0,0.0,0.0,0.05742515251040459,0.00709945522248745,0.03411731496453285,0.0,0.030178606510162354,0.08894052356481552,0.0,0.0,0.18552546203136444,0.0,0.004310347139835358,0.0895548164844513,0.12040341645479202,0.0725557804107666,0.078004390001297,0.02178996242582798,0.030807923525571823,0.034010376781225204,0.039076365530490875,0.0,0.0641205906867981,0.1818377524614334,0.0,0.004143659491091967,0.0,0.0,0.006977106910198927,0.0,0.00243237498216331,0.05745706707239151,0.052673276513814926,0.10727865248918533,0.061795976012945175,0.0564168244600296,0.0,0.0,0.00045259235776029527,0.0,0.0014033931074663997,0.0,0.0,0.0,0.0
5,0.16666666666666666,0.026968644931912422,0.0,0.0,0.0,0.0,0.07414627075195312,0.009222408756613731,0.028093192726373672,0.0,0.0,0.0,0.0,0.07164672762155533,0.007949324324727058,0.06106913462281227,0.0060466923750936985,0.026004502549767494,0.08609931915998459,0.0,0.0,0.1301368921995163,0.0,0.0015174635918810964,0.13360314071178436,0.16004826128482819,0.08167002350091934,0.08611924946308136,0.026745203882455826,0.033531077206134796,0.04315553233027458,0.04677575081586838,0.0,0.05961282178759575,0.15982407331466675,0.0016061220085248351,0.002979668090119958,0.0,0.0,0.007411547005176544,0.00559523468837142,0.015985727310180664,0.059745047241449356,0.05489003285765648,0.11887918412685394,0.06118340790271759,0.05592240020632744,0.0,0.0,0.000695065304171294,0.0,0.004474835004657507,0.0,0.0,0.0,0.0
6,0.2,0.028763366863131523,0.0,0.0,0.0,0.0,0.07874085754156113,0.009046495892107487,0.03001311793923378,0.0,0.0,0.0,0.0,0.07718195766210556,0.007708837278187275,0.06314101815223694,0.008810313418507576,0.024772806093096733,0.05569135770201683,0.0,0.0,0.04922982305288315,0.0,0.00030092030647210777,0.17721889913082123,0.1975913792848587,0.052683956921100616,0.05908660590648651,0.037058278918266296,0.04212137684226036,0.047087229788303375,0.050345372408628464,0.0,0.06201780587434769,0.12330503761768341,0.02092866227030754,0.0027092595119029284,0.0,0.006741033401340246,0.015674637630581856,0.05294927954673767,0.06188599020242691,0.05966677516698837,0.055238399654626846,0.12289956957101822,0.05900544673204422,0.053478121757507324,0.0,0.0,0.0,0.0,0.005285251419991255,0.0,0.0,0.0,0.0
7,0.23333333333333334,0.02944079041481018,0.0,0.0,0.0,0.0,0.07668330520391464,0.00809090118855238,0.030973585322499275,0.0,0.0,0.0,0.0,0.0752166286110878,0.006639344617724419,0.05599817633628845,0.0070545868948102,0.02406863123178482,0.03822183609008789,0.0,0.0,0.0,0.0,0.0013370612869039178,0.21606005728244781,0.23067711293697357,0.014764055609703064,0.023569222539663315,0.05393331125378609,0.05791117250919342,0.05029897019267082,0.05424826219677925,0.0,0.0781165212392807,0.06210741028189659,0.04204585775732994,0.0034958035685122013,0.0,0.0174055527895689,0.02861681580543518,0.0957641527056694,0.10049952566623688,0.058000680059194565,0.05376289412379265,0.12446825206279755,0.05651038512587547,0.051303964108228683,0.0,0.0,0.0,0.006115585099905729,0.009205609560012817,0.0,0.0,0.0,0.0
8,0.26666666666666666,0.030275950208306313,0.0,0.0,0.0,0.0,0.06064986437559128,0.0053132143802940845,0.0322309285402298,0.0,0.0,0.0,0.0,0.06036191061139107,0.0037487230729311705,0.030186213552951813,0.0002057195670204237,0.022944388911128044,0.05706973746418953,0.0,0.0,0.0,0.0,0.001998970517888665,0.2675628662109375,0.2774323523044586,0.0,0.009903742000460625,0.08610555529594421,0.08797050267457962,0.0630861148238182,0.06849458068609238,0.0,0.11542370170354843,0.0,0.07022897154092789,0.0030181000474840403,0.0,0.04750891029834747,0.060739126056432724,0.13897745311260223,0.13808993995189667,0.054085489362478256,0.0504046231508255,0.12386594712734222,0.05129324644804001,0.04605364799499512,0.0,0.0,0.0,0.01625499688088894,0.01539624948054552,0.0,0.0,0.0,0.0
9,0.3,0.03270230069756508,0.0,0.0,0.0,0.0,0.04680442437529564,0.0017476092325523496,0.03481374308466911,0.0,0.0,0.0,0.0,0.04778424650430679,0.00012883517774753273,0.020202625542879105,0.0,0.025426266714930534,0.07195127755403519,0.0,0.0,0.0,0.0,0.00294435559771955,0.29696646332740784,0.3040713667869568,0.0,0.00869535282254219,0.11294139176607132,0.11370494216680527,0.06734056770801544,0.073305644094944,0.0,0.13927219808101654,0.0,0.0881214290857315,0.0037779901176691055,0.0,0.07933041453361511,0.09375779330730438,0.16391663253307343,0.15866510570049286,0.05024048313498497,0.04623135179281235,0.13020217418670654,0.05056197941303253,0.046281781047582626,0.0,0.0,0.0,0.028172289952635765,0.026013419032096863,0.0,0.0,0.0,0.0
10,0.3333333333333333,0.036704156547784805,0.0,0.0,0.0,0.0,0.03332451730966568,0.0012704991968348622,0.03894126042723656,0.0,0.0,0.0,0.0,0.035075269639492035,0.0,0.006832943297922611,0.0,0.026044119149446487,0.09117894619703293,0.0,0.0,0.0,0.0,0.0025369019713252783,0.3211328983306885,0.32685592770576477,0.0,0.008452373556792736,0.1390947848558426,0.13879206776618958,0.07182788103818893,0.07792197912931442,0.0,0.1624145656824112,0.0,0.10389816761016846,0.0020904631819576025,0.0,0.11262085288763046,0.1265280395746231,0.18301595747470856,0.1767132729291916,0.048243530094623566,0.04430193826556206,0.1324520707130432,0.04760775715112686,0.04335974529385567,0.0,0.0,0.0,0.04300815984606743,0.0401485338807106,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.03953151777386665,0.0,0.0,0.0,0.0,0.023860182613134384,0.0011987951584160328,0.041746072471141815,0.0,0.0,0.0,0.0,0.02530093491077423,0.0,0.009631991386413574,0.0,0.028077377006411552,0.13265211880207062,0.0,0.0,0.0,0.0,0.002954942174255848,0.31274381279945374,0.3198014795780182,0.0,0.008559652604162693,0.15373064577579498,0.15420390665531158,0.07578961551189423,0.08211307972669601,0.0,0.173312246799469,0.0,0.11020473390817642,0.0016024839133024216,0.0,0.12797538936138153,0.14160911738872528,0.17495344579219818,0.17055636644363403,0.046589963138103485,0.04304749518632889,0.13154956698417664,0.04552935063838959,0.040669336915016174,0.0,0.0,0.0,0.046488601714372635,0.043649934232234955,0.0,0.0,0.0,0.0
12,0.4,0.039719462394714355,0.0,0.0,0.0,0.0,0.019797200337052345,0.001282076584175229,0.04171175882220268,0.0,0.0,0.0,0.0,0.020045286044478416,0.0,0.02332761511206627,0.0,0.03070056438446045,0.21504220366477966,0.0,0.0,0.0,0.0,0.0029723001644015312,0.2767432928085327,0.28764447569847107,0.0,0.008876923471689224,0.1525540053844452,0.15520837903022766,0.08332990109920502,0.09002307802438736,0.0,0.17118531465530396,0.0,0.10776803642511368,0.0019082179060205817,0.0,0.12059898674488068,0.13396787643432617,0.1473006308078766,0.14878886938095093,0.04644053056836128,0.04271860793232918,0.13032425940036774,0.04600131884217262,0.041369933634996414,0.0,0.0,0.0,0.03623541072010994,0.035102151334285736,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.03846939653158188,0.0,0.0,0.0,0.0,0.017238903790712357,0.0014700915198773146,0.04049970954656601,0.0,0.0,0.0,0.0,0.015747860074043274,0.0,0.027493376284837723,0.0,0.032696496695280075,0.2615091800689697,0.0,0.0,0.0,0.0,0.0031195550691336393,0.25365132093429565,0.2684498429298401,0.006881688721477985,0.01516193151473999,0.14823730289936066,0.15256759524345398,0.09398126602172852,0.10093767940998077,0.0,0.16658955812454224,0.0,0.10385167598724365,0.0034385162871330976,0.0,0.0989672914147377,0.11279232800006866,0.12007781118154526,0.12743079662322998,0.04541996493935585,0.04280009865760803,0.1298263520002365,0.050642065703868866,0.043998558074235916,0.0,0.0,0.0,0.018304256722331047,0.019189422950148582,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.03964288532733917,0.0,0.0,0.0,0.0,0.02737935446202755,0.001507219742052257,0.04141005501151085,0.0,0.0,0.0,0.0,0.022731978446245193,0.0,0.044074323028326035,0.0017575350357219577,0.03210164234042168,0.22587458789348602,0.0,0.0,0.004097881726920605,0.0,0.004617322236299515,0.23266074061393738,0.24823443591594696,0.0,0.006010872311890125,0.12949278950691223,0.13543976843357086,0.08411397784948349,0.09039256721735,0.0,0.14378772675991058,0.013498407788574696,0.09950175136327744,0.009440707974135876,0.0,0.06165527179837227,0.07750888168811798,0.12282463163137436,0.13317559659481049,0.047470543533563614,0.04478605091571808,0.13348567485809326,0.056382499635219574,0.049512624740600586,0.0,0.0,0.0,0.01699364185333252,0.021750206127762794,0.0,0.0,0.0,0.0
15,0.5,0.04104259982705116,0.0,0.0,0.0,0.0,0.04445851966738701,0.0021541770547628403,0.04249047487974167,0.0,0.0,0.0,0.0,0.038162268698215485,0.0006933140102773905,0.04969887062907219,0.0027163492050021887,0.029904020950198174,0.14167140424251556,0.0,0.0,0.08182469755411148,0.0,0.006981174927204847,0.20865032076835632,0.22827507555484772,0.0019429093226790428,0.006226355209946632,0.10683503746986389,0.11626341938972473,0.07213420420885086,0.0781116858124733,0.0,0.12124226242303848,0.05411382019519806,0.08844608813524246,0.012827946804463863,0.0,0.022829579189419746,0.040030673146247864,0.1061956062912941,0.11795791238546371,0.0518343448638916,0.048517923802137375,0.13850660622119904,0.06328187882900238,0.057155121117830276,0.0,0.0,0.0,0.008268031291663647,0.016479259356856346,0.0,0.0,0.0,0.0
